2017-04-12,1900000
2017-04-29,1070000
2017-02-06,1397000
2017-02-21,1568000
2017-04-17,1400000
2017-03-13,1450000
2017-03-13,1450000
2017-03-22,1800000
2017-02-23,1588000
2017-04-13,1226000
2017-04-04,1868000
2017-04-25,1555000
2017-05-26,1700000
2017-04-16,1618000
2017-04-17,1600000
2017-01-10,1400000
2017-03-06,1578000
2017-11-02,750000
2017-09-27,690000
2017-09-15,650000
2017-09-06,650000
2017-10-18,670000
2017-10-16,690000
2017-10-06,675000
2017-09-29,668000
2017-11-22,730000
2017-10-11,700000
2017-10-04,706000
2017-10-06,740000
2017-12-12,745000
2017-12-16,762000
2017-11-20,758000
2017-12-03,850000
2017-09-29,690000
2017-06-02,770000
2017-07-05,794000
2017-08-29,860000
2017-10-10,800000
2017-11-20,740000
2017-09-09,799800
2017-10-30,865000
2017-06-26,865000
2017-08-04,918000
2017-07-07,900000
2017-09-16,968000
2017-09-14,915000
2017-10-20,945000
2017-08-28,968000
2017-08-05,970000
2017-09-26,1002000
2017-08-05,1050000
2017-08-09,1002000
2017-08-17,850000
2017-07-16,980000
2017-06-22,1030000
2017-12-04,980000
2017-09-29,930000
2017-10-16,1035000
2017-12-19,1118000
2017-11-05,1088888
2017-06-19,1050000
2017-11-24,1185000
2017-06-29,1450000
2017-10-27,1040000
2017-08-14,1388000
2017-09-17,1140000
2017-10-28,1460000
2017-06-28,1320000
2017-09-21,1450000
2017-11-16,1715000
2018-02-12,712000
2018-05-07,717000
2018-01-26,709000
2018-04-11,710000
2018-03-20,735000
2018-03-15,715000
2018-02-09,785000
2018-03-21,795000
2018-05-25,800000
2018-01-15,816000
2018-02-08,788000
2018-04-08,800000
2018-02-23,818000
2018-03-09,835000
2018-05-12,890000
2018-01-09,890000
2018-03-23,865000
2018-05-28,920000
2018-01-09,969000
2018-03-09,939000
2018-01-04,950000
2018-05-10,970800
2018-03-05,980000
2018-04-19,1009000
2018-01-08,988000
2018-04-02,1005000
2018-02-22,1020000
2018-04-16,1066000
2018-03-21,1150000
2018-05-11,1081188
2018-04-23,1130000
2018-02-22,1118000
2018-05-01,1356000
2018-09-21,620000
2018-10-25,660800
2018-11-28,650000
2018-08-21,665000
2018-07-13,666000
2018-12-19,660000
2018-07-24,672000
2018-06-22,689000
2018-11-22,700000
2018-10-31,701000
2018-08-07,707000
2018-11-11,697000
2018-11-15,700000
2018-08-31,725000
2018-07-24,695000
2018-12-21,650000
2018-12-11,749000
2018-10-05,750000
2018-08-04,760000
2018-07-20,727000
2018-08-23,806000
2018-06-03,799000
2018-11-22,840000
2018-06-06,820000
2018-11-30,825000
2018-06-13,875000
2018-08-02,858000
2018-11-09,880000
2018-12-06,839600
2018-12-01,925000
2018-09-09,900000
2018-11-29,920000
2018-12-16,924000
2018-08-11,910000
2018-10-25,940000
2018-10-16,954500
2018-07-24,968000
2018-09-27,909000
2018-09-19,988000
2018-07-25,930000
2018-10-06,950000
2018-11-06,1018000
2018-06-12,1000000
2018-11-30,1050000
2018-09-14,1060000
2018-08-26,1000000
2018-07-24,1030000
2018-10-15,1018000
2018-08-02,1065000
2018-06-17,1020000
2018-07-20,943000
2018-11-01,1120000
2018-08-18,1065000
2018-07-09,1100000
2018-08-16,1120000
2018-10-12,1180000
2018-09-28,2100000
2018-06-15,2382008
2018-10-24,2450000
2019-03-08,667000
2019-05-15,663000
2019-05-24,650000
2019-03-22,660000
2019-04-02,680000
2019-06-01,719000
2019-03-11,719000
2019-04-05,735000
2019-04-26,707000
2019-05-21,718000
2019-04-02,730000
2019-02-24,718000
2019-04-15,741300
2019-04-29,770000
2019-04-30,748500
2019-05-26,760000
2019-04-02,750000
2019-01-25,749500
2019-04-01,746800
2019-04-04,898000
2019-04-01,870000
2019-02-26,820000
2019-05-27,815000
2019-02-03,842000
2019-04-20,970000
2019-01-13,899900
2019-05-16,890000
2019-02-14,895000
2019-04-06,865000
2019-04-26,980000
2019-05-30,945000
2019-01-25,910000
2019-04-25,925000
2019-05-20,920000
2019-02-13,940000
2019-05-27,920000
2019-03-19,980000
2019-04-18,1125000
2019-04-25,953000
2019-03-08,1008000
2019-03-08,950000
2019-03-27,1000000
2019-02-13,1021888
2019-02-06,1021000
2019-03-08,1100000
2019-02-10,1080000
2019-03-13,1238000
2019-06-18,582000
2019-08-01,650000
2019-11-11,690000
2019-11-14,690000
2019-09-12,590000
2019-09-03,680000
2019-07-26,660000
2019-08-14,670000
2019-11-14,680000
2019-06-20,700000
2019-08-12,660000
2019-11-24,721400
2019-07-03,673500
2019-11-20,691088
2019-12-19,778000
2019-08-20,680000
2019-10-04,692000
2019-06-01,719000
2019-06-24,717500
2019-12-02,692500
2019-10-07,765000
2019-07-10,725000
2019-07-22,750000
2019-11-01,723000
2019-10-17,758000
2019-08-14,748000
2019-11-29,765000
2019-10-02,750000
2019-06-28,840000
2019-10-23,738888
2019-09-16,774000
2019-11-03,950500
2019-12-06,790000
2019-08-21,930000
2019-09-10,728900
2019-10-10,952900
2019-08-05,862500
2019-10-29,1060000
2019-09-17,1098000
2019-07-21,865000
2019-06-06,884000
2019-09-25,799000
2019-12-30,875000
2019-08-16,899200
2019-08-16,895000
2019-08-12,862000
2019-11-10,898000
2019-11-18,918000
2019-12-08,835000
2019-11-26,905000
2019-08-06,938000
2019-09-24,900000
2019-09-28,935000
2019-07-29,934000
2019-11-27,910000
2019-10-28,938000
2019-11-14,918000
2019-10-25,908000
2019-06-10,940000
2019-10-23,965000
2019-08-18,970000
2019-11-01,972000
2019-08-20,939000
2019-08-12,970000
2019-08-27,968000
2019-06-11,1000000
2019-09-11,975000
2019-11-05,1030000
2019-12-02,988000
2019-08-24,999999
2019-10-29,1035800
2019-07-03,1040000
2019-12-23,1145000
2019-12-18,1048800
2019-11-15,1093000
2019-10-23,1138800
2019-12-24,1115000
2019-06-28,1085000
2019-08-23,1218888
2019-06-25,1128888
2019-08-29,1200000
2019-11-14,1680000
2019-06-21,1868000
2019-07-19,2110000
